stockNum,askPrice,isNew,color,brandName,modelName,vf_WheelSizeFront,vf_WheelSizeRear,vf_Wheels,vf_Windows
P11016,14172,False,Kinetic Blue Metallic,CHEVROLET,Cruze,16,16,4,6
LP13414,15271,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
46608,17221,True,Oakwood Metallic,CHEVROLET,Cruze,15,15,4,4
P11043,12472,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
LP13476,14371,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
41714,17634,True,Pepperdust Metallic,CHEVROLET,Cruze,16,16,4,6
44766,15574,True,Black,CHEVROLET,Cruze,16,16,4,6
44744,15574,True,Summit White,CHEVROLET,Cruze,16,16,4,6
41925,18710,True,Graphite Metallic,CHEVROLET,Cruze,16,16,4,6
41345,17709,True,Black,CHEVROLET,Cruze,16,16,4,6
P10633A,14972,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
42130,18487,True,Pacific Blue Metallic,CHEVROLET,Cruze,16,16,4,4
45776,19574,True,Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
R44531A,13771,False,Summit White,CHEVROLET,Cruze,16,16,4,6
46577,19902,True,Summit White,CHEVROLET,Malibu,17,17,4,4
46265,22260,True,Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
41919,29467,True,Cajun Red Tintcoat,CHEVROLET,Impala,18,18,4,4
P11129,15972,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
45687A,13971,False,Blue Velvet Metallic,CHEVROLET,Malibu,16,16,4,4
42633,18765,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
42496,23512,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
45883,19825,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
46729,15031,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
LP13579,14271,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
46551,13356,True,Gray Metallic,CHEVROLET,Sonic,15,15,4,4
46470,17434,True,Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
41030,15972,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
45788,19304,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
42891,34972,True,Nightfall Gray Metallic,CHEVROLET,Bolt EV,17,17,4,4
LP13488,15471,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
46519,21143,True,Shadow Gray Metallic,CHEVROLET,Malibu,17,17,4,4
46249A,14971,False,Pearl,CHEVROLET,Malibu,17,17,4,4
42124,14972,True,Oakwood Metallic,CHEVROLET,Cruze,15,15,4,4
45797,19304,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
LP13606,25471,False,Mosaic Black Metallic,CHEVROLET,Impala,19,19,4,4
C1200,17972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
45810A,11771,False,Mosaic Black Metallic,CHEVROLET,Malibu,16,16,4,4
46617,20019,True,Summit White,CHEVROLET,Malibu,17,17,4,4
46587,15046,True,Oakwood Metallic,CHEVROLET,Cruze,15,15,4,4
LP13451,16871,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
P10994,11872,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
46775,24479,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
P13578,13571,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
P11038,13272,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
42634,18765,True,Mosaic Black Metallic,CHEVROLET,Malibu,16,16,4,4
P11131,15772,False,Mosaic Black Metallic,CHEVROLET,Cruze,17,17,4,4
46519A,15471,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
LP13611,14271,False,Kinetic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
P10913,14472,False,Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
44842,15841,True,Black,CHEVROLET,Cruze,16,16,4,6
46787,15031,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
45607,18441,True,Pepperdust Metallic,CHEVROLET,Malibu,17,17,4,4
45033,14618,True,Black,CHEVROLET,Cruze,16,16,4,6
46762,15031,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
46224A,17571,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
42850,15514,True,Cajun Red Tintcoat,CHEVROLET,Sonic,15,15,4,4
42829,14972,True,Silver Ice Metallic,CHEVROLET,Sonic,15,15,4,4
46663,12322,True,Red,CHEVROLET,Cruze,15,15,4,4
R46165,17476,True,Blue Metallic,CHEVROLET,Malibu,17,17,4,4
R46145,25240,True,Shadow Gray Metallic,CHEVROLET,Malibu,17,17,4,4
42891A,21972,False,Heather Gray Metallic,CHEVROLET,Volt,17,17,4,6
R46666,17155,True,Summit White,CHEVROLET,Cruze,16,16,4,4
R46612,16309,True,Steel Gray Metallic,CHEVROLET,Cruze,16,16,4,4
46598,20019,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
R46472,14952,True,Black Metallic,CHEVROLET,Cruze,16,16,4,4
R46491,16857,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
R46475,19887,True,Pacific Blue Metallic,CHEVROLET,Malibu,17,17,4,4
R46390,16858,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
R46334,19750,True,Blue Metallic,CHEVROLET,Malibu,17,17,4,4
42020,11972,True,Nightfall Gray,CHEVROLET,Spark,15,15,4,4
46763,12980,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
46487,19887,True,Sandy Ridge Metallic,CHEVROLET,Malibu,17,17,4,4
41352,16487,True,Satin Steel Metallic,CHEVROLET,Cruze,16,16,4,4
42827,35972,True,Cajun Red Tintcoat,CHEVROLET,Volt,17,17,4,6
44919,16606,True,Gray Metallic,CHEVROLET,Cruze,16,16,4,6
46556,31673,True,Pearl,CHEVROLET,Impala,19,19,4,4
P11181,14972,False,Gray Metallic,CHEVROLET,Malibu,17,17,4,4
42860,32572,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,17,17,4,4
46727,14341,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
P10809,17672,False,Silver Ice Metallic,CHEVROLET,Impala,18,18,4,4
LP13621,18271,False,Summit White,CHEVROLET,Malibu,17,17,4,4
LP13489,15271,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
45785,19304,True,Summit White,CHEVROLET,Malibu,17,17,4,4
45747,20154,True,Summit White,CHEVROLET,Impala,18,18,4,4
46764,15046,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
42806,15830,True,Nightfall Gray Metallic,CHEVROLET,Sonic,16,16,4,4
LP13466,15971,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
42459,10972,True,Silver Ice Metallic,CHEVROLET,Spark,15,15,4,4
42828,31972,True,Nightfall Gray Metallic,CHEVROLET,Bolt EV,17,17,4,4
LP13627,13571,False,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
44929,17682,True,Gray Metallic,CHEVROLET,Cruze,16,16,4,6
46832,15031,True,Summit White,CHEVROLET,Cruze,15,15,4,4
46856,17691,True,Shadow Gray Metallic,CHEVROLET,Malibu,16,16,4,4
46845,17676,True,Pacific Blue Metallic,CHEVROLET,Malibu,16,16,4,4
LP13646,14271,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
46665,13086,True,Red,CHEVROLET,Cruze,15,15,4,4
LP13455,16771,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
46159,15542,True,Summit White,CHEVROLET,Malibu,16,16,4,4
46769,12980,True,Summit White,CHEVROLET,Cruze,15,15,4,4
46703,13157,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
45091,14618,True,Black,CHEVROLET,Cruze,16,16,4,6
45758,25786,True,Black Metallic,CHEVROLET,Malibu,18,18,4,4
LP13641,16671,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
46834,15980,True,Pacific Blue Metallic,CHEVROLET,Malibu,16,16,4,4
P11197,12972,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
LP13461,17271,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
46496,21716,True,Velvet,CHEVROLET,Impala,18,18,4,4
42955,17248,True,Mosaic Black Metallic,CHEVROLET,Malibu,18,18,4,4
42956,17248,True,Mosaic Black Metallic,CHEVROLET,Malibu,18,18,4,4
P11217,24972,False,Black,CHEVROLET,Impala,19,19,4,4
46857,17691,True,Black Metallic,CHEVROLET,Malibu,16,16,4,4
P11176,16972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
42876,35572,True,Mosaic Black Metallic,CHEVROLET,Volt,17,17,4,6
46776,15980,True,Shadow Gray Metallic,CHEVROLET,Malibu,16,16,4,4
46773,17691,True,Black Metallic,CHEVROLET,Malibu,16,16,4,4
46728,15046,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
42837,35572,True,Satin Steel Metallic,CHEVROLET,Volt,17,17,4,6
46683,17155,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
46685,17155,True,Black Metallic,CHEVROLET,Cruze,16,16,4,4
42824,33372,True,Cajun Red Tintcoat,CHEVROLET,Volt,17,17,4,6
LP13556,16271,False,Summit White,CHEVROLET,Impala,18,18,4,4
46634,11525,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
46558,24596,True,Black,CHEVROLET,Impala,18,18,4,4
46523,21143,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
42462,13557,True,Silver Ice Metallic,CHEVROLET,Spark,15,15,4,4
46354A,24971,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
42587,23660,True,Black,CHEVROLET,Impala,18,18,4,4
42934,22576,True,Pacific Blue Metallic,CHEVROLET,Malibu,18,18,4,4
42911,18660,True,Mosaic Black Metallic,CHEVROLET,Cruze,15,15,4,4
46565,27212,True,Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
46530,21836,True,Pepperdust Metallic,CHEVROLET,Cruze,16,16,4,4
42668,24244,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
42588,28767,True,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
LP13630,15171,False,Blue Velvet Metallic,CHEVROLET,Malibu,17,17,4,4
P11287,18772,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
P11207,17972,False,Blue Velvet Metallic,CHEVROLET,Impala,18,18,4,4
P11085,25372,False,Black,CHEVROLET,Impala,18,18,4,4
46863,18184,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
46672,32072,True,Gray Metallic,CHEVROLET,Impala,19,19,4,4
46516,12164,True,Raspberry,CHEVROLET,Spark,15,15,4,4
44987,17371,True,Gray Metallic,CHEVROLET,Cruze,16,16,4,6
46400,25214,True,Pepperdust Metallic,CHEVROLET,Impala,18,18,4,4
LP13613,25971,False,Black Raven,CADILLAC,XTS,19,19,4,4
42950,20267,True,Shadow Gray Metallic,CHEVROLET,Malibu,18,18,4,4
P11288,17972,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
C1201,24372,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
LP13581,17171,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
LP13693,16571,False,Graphite Metallic,CHEVROLET,Cruze,17,17,4,4
45164,13908,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
45525,14258,True,Summit White,CHEVROLET,Cruze,15,15,4,4
45271,12908,True,Red,CHEVROLET,Cruze,15,15,4,4
LP13345,14771,False,Summit White,CHEVROLET,Malibu,16,16,4,4
42451,38972,True,Cajun Red Tintcoat,CHEVROLET,Bolt EV,17,17,4,4
P10678,13572,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
41866,22356,True,Mosaic Black Metallic,CHEVROLET,Malibu,16,16,4,4
LP13287,16871,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
45552,18258,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
LP13233,19471,False,Sandy Ridge Metallic,CHEVROLET,Malibu,17,17,4,4
41852,26038,True,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
45802,24764,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
41102,18472,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
41861,22356,True,Mosaic Black Metallic,CHEVROLET,Malibu,16,16,4,4
P10830,13972,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
P10776,13772,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
45258,18199,True,Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
41596,20346,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
LP13375,18571,False,Black,CHEVROLET,Impala,18,18,4,4
P10888,16972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
42389,34630,True,Black,CHEVROLET,Impala,18,18,4,4
44065,25081,True,Black Metallic,CHEVROLET,Malibu,18,18,4,4
41614,18472,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
LP13346,14871,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
42111,26272,True,Satin Steel Metallic,CHEVROLET,Volt,17,17,4,6
42317,27530,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
42318,27530,True,Shadow Gray Metallic,CHEVROLET,Malibu,17,17,4,4
LP13262,14571,False,Graphite Gray Metallic,BUICK,Verano,18,18,4,4
42428,34272,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,17,17,4,4
45526,12781,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
45852,15312,True,Black Metallic,CHEVROLET,Malibu,16,16,4,4
45853,16947,True,Black Metallic,CHEVROLET,Malibu,16,16,4,4
45870,15312,True,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
45329,15358,True,Summit White,CHEVROLET,Malibu,16,16,4,4
45538,15312,True,Black Metallic,CHEVROLET,Malibu,16,16,4,4
42128,27972,True,Satin Steel Metallic,CHEVROLET,Volt,17,17,4,6
41609,22588,True,Summit White,CHEVROLET,Malibu,17,17,4,4
P10812,14372,False,Arctic Blue Metallic,CHEVROLET,Cruze,17,17,4,4
LP13295,17971,False,Pepperdust Metallic,CHEVROLET,Malibu,17,17,4,4
41371,13972,True,Red Hot,CHEVROLET,Cruze,15,15,4,4
41338,14278,True,Mosaic Black Metallic,CHEVROLET,Cruze,15,15,4,4
45480,16971,True,Gray Metallic,CHEVROLET,Malibu,17,17,4,4
P10914,13972,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
LP13334,15271,False,Summit White,CHEVROLET,Malibu,17,17,4,4
46246,22162,True,Pacific Blue Metallic,CHEVROLET,Malibu,16,16,4,4
42093,26972,True,Cajun Red Tintcoat,CHEVROLET,Volt,17,17,4,6
45742,12781,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
LP13359,14571,False,Kinetic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
P10728,21872,False,Mosaic Black Metallic,CHEVROLET,Impala,19,19,4,4
LP13311,13971,False,Arctic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
42402,37472,True,Nightfall Gray Metallic,CHEVROLET,Bolt EV,17,17,4,4
41944,26972,True,Kinetic Blue Metallic,CHEVROLET,Volt,17,17,4,6
41279,13972,True,Summit White,CHEVROLET,Cruze,15,15,4,4
45905,10671,True,Gray,CHEVROLET,Spark,15,15,4,4
41830,19372,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
41387,13972,True,Mosaic Black Metallic,CHEVROLET,Cruze,15,15,4,4
P10923,13972,False,Summit White,CHEVROLET,Cruze,16,16,4,4
46354A,28371,False,Black,CHEVROLET,Impala,18,18,4,4
45801,16971,True,Summit White,CHEVROLET,Malibu,17,17,4,4
LP13331,15771,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
44931,16678,True,Graphite Metallic,CHEVROLET,Cruze,16,16,4,6
41380,15972,True,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
41589,20572,True,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
41040,15972,True,Satin Steel Metallic,CHEVROLET,Cruze,16,16,4,4
42000,13334,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
45300,18771,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
45774,16971,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
42057,26672,True,Mosaic Black Metallic,CHEVROLET,Volt,17,17,4,6
41850,20272,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
41378,14272,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
44683,15641,True,Black,CHEVROLET,Cruze,16,16,4,6
P10596,12772,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
C1194,17972,False,Black Metallic,CHEVROLET,Malibu,17,17,4,4
46417,37866,True,Black,CHEVROLET,Impala,19,19,4,4
P10874,16972,False,Kinetic Blue Metallic,CHEVROLET,Cruze,17,17,4,6
46296,14979,True,Gray Metallic,CHEVROLET,Sonic,15,15,4,4
41559,19372,True,Pepperdust Metallic,CHEVROLET,Malibu,17,17,4,4
45886,19339,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
45604,19102,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
45741,16670,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
42380A,13772,False,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
42363,37472,True,Summit White,CHEVROLET,Bolt EV,17,17,4,4
41343,13972,True,Silver Ice Metallic,CHEVROLET,Cruze,15,15,4,4
41707,17672,True,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,6
46471,20571,True,Pepperdust Metallic,CHEVROLET,Cruze,16,16,4,4
LP13394,13771,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
P10698,15672,False,Cajun Red Tintcoat,CHEVROLET,Malibu,17,17,4,4
41993,31372,True,Mosaic Black Metallic,CHEVROLET,Volt,17,17,4,6
41579,19372,True,Pepperdust Metallic,CHEVROLET,Malibu,17,17,4,4
42098,28872,True,Iridescent Pearl Tricoat,CHEVROLET,Volt,17,17,4,6
41970,31372,True,Mosaic Black Metallic,CHEVROLET,Volt,17,17,4,6
LP13392,14771,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
45577,19935,True,Summit White,CHEVROLET,Malibu,17,17,4,4
46051,39580,True,Gray Metallic,CHEVROLET,Bolt EV,17,17,4,4
41348,16872,True,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
46458,12471,True,Black Metallic,CHEVROLET,Cruze,15,15,4,4
P10924,14972,False,Red Hot,CHEVROLET,Cruze,16,16,4,6
LP13376,18171,False,Black,CHEVROLET,Impala,18,18,4,4
LP13377,17971,False,Black,CHEVROLET,Impala,18,18,4,4
42461,11355,True,Mosaic Black,CHEVROLET,Spark,15,15,4,4
LP13309,16971,False,Summit White,CHEVROLET,Malibu,17,17,4,4
41671A,16772,False,Red Tintcoat,CHEVROLET,Cruze,17,17,4,6
42111A,17772,False,Black Metallic,CHEVROLET,Volt,17,17,4,6
LP13395,14571,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
41837,19372,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
41056,15872,True,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
41351,14172,True,Mosaic Black Metallic,CHEVROLET,Cruze,15,15,4,4
42391,37772,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,17,17,4,4
41846,22972,True,Summit White,CHEVROLET,Malibu,17,17,4,4
41649,18872,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
45611,19935,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
45793,16971,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
45687,19935,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
LP13374,17771,False,Black,CHEVROLET,Impala,18,18,4,4
LP13378,18371,False,Black,CHEVROLET,Impala,18,18,4,4
41844,27560,True,Summit White,CHEVROLET,Malibu,17,17,4,4
45778A,14571,False,Summit White,CHEVROLET,Malibu,17,17,4,4
P10929,16972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
P10872,17772,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
P10806,17972,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
LP13462,17971,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
P10811,18872,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
45893AA,17471,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
LP13437,14571,False,Summit White,CHEVROLET,Malibu,16,16,4,4
LP13349,11971,False,Summit White,CHEVROLET,Cruze,16,16,4,4
P10816,16372,False,Mosaic Black Metallic,CHEVROLET,Cruze,17,17,4,4
45170,19177,True,Gray Metallic,CHEVROLET,Malibu,17,17,4,4
44764,14971,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
LP13421,16771,False,Graphite Metallic,CHEVROLET,Cruze,17,17,4,4
41079,17972,True,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
LP13459,17971,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
LP13435,16971,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
P10804,17872,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
41855,19972,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
LP13464,17571,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
LP13458,17871,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
45885,22179,True,Black Metallic,CHEVROLET,Malibu,17,17,4,4
44745,16698,True,Black,CHEVROLET,Cruze,16,16,4,6
46372,15194,True,Black Metallic,CHEVROLET,Sonic,15,15,4,4
42371,38272,True,Mosaic Black Metallic,CHEVROLET,Bolt EV,17,17,4,4
P10995,13972,False,Summit White,CHEVROLET,Malibu,17,17,4,4
44765,16668,True,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,6
44741,14971,True,Gray Metallic,CHEVROLET,Cruze,16,16,4,6
42025,24760,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
LP13329,12571,False,Arctic Blue Metallic,CHEVROLET,Cruze,16,16,4,4
44746,18014,True,Black,CHEVROLET,Cruze,16,16,4,6
LP13483,19971,False,Iridescent Pearl Tricoat,CHEVROLET,Impala,19,19,4,4
LP13468,18871,False,Iridescent Pearl Tricoat,CHEVROLET,Impala,19,19,4,4
LP13453,17471,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
P11005,13672,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
P10944,16272,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
46604,13943,True,Caribbean Blue Metallic,CHEVROLET,Spark,15,15,4,4
44978,18064,True,Red Tintcoat,CHEVROLET,Cruze,16,16,4,6
P10993,12472,False,Summit White,CHEVROLET,Cruze,16,16,4,4
LP13338,11671,False,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
LP13472,14871,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
46274A,13971,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
41653,19972,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
LP13393,14171,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
LP13354,13871,False,Silver Ice Metallic,CHEVROLET,Cruze,16,16,4,4
45800,19167,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
LP13417,15571,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
42436,27550,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
42443,27550,True,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
P10805,17672,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
41121,14772,True,Summit White,CHEVROLET,Cruze,15,15,4,4
P10871,26972,False,Black,CHEVROLET,Impala,19,19,4,4
P10803,17672,False,Summit White,CHEVROLET,Impala,18,18,4,4
45571A,13871,False,Mosaic Black Metallic,CHEVROLET,Sonic,16,16,4,4
P10801,16872,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
44747,15471,True,Black,CHEVROLET,Cruze,16,16,4,6
46389A,15871,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
46528,23912,True,Shadow Gray Metallic,CHEVROLET,Malibu,17,17,4,4
41080,20438,True,Mosaic Black Metallic,CHEVROLET,Cruze,16,16,4,4
LP13505,17971,False,Cajun Red Tintcoat,CHEVROLET,Cruze,17,17,4,4
P10927,14172,False,Silver Ice Metallic,CHEVROLET,Malibu,16,16,4,4
LP13423,14971,False,Tungsten Metallic,CHEVROLET,Cruze,16,16,4,4
LP13401,15871,False,Summit White,CHEVROLET,Cruze,17,17,4,4
P10913,12872,False,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
P10906,13172,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
P10810,16272,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
P11057,12972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
41289,18710,True,Nightfall Gray Metallic,CHEVROLET,Cruze,16,16,4,6
46650,20701,True,Black Metallic,CHEVROLET,Malibu,18,18,4,4
LP13502,18871,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,17,17,4,4
46076A,14471,False,Nightfall Gray Metallic,CHEVROLET,Malibu,16,16,4,4
LP13456,23995,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
P10932,15872,False,Mosaic Black Metallic,CHEVROLET,Cruze,17,17,4,4
41039,17543,True,Cajun Red Tintcoat,CHEVROLET,Cruze,16,16,4,4
41037,28222,True,Iridescent Pearl Tricoat,CHEVROLET,Malibu,18,18,4,4
41155,14972,True,Mosaic Black Metallic,CHEVROLET,Cruze,15,15,4,4
41874,20122,True,Pepperdust Metallic,CHEVROLET,Malibu,17,17,4,4
P11052,15972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,17,17,4,4
42627,19536,True,Mosaic Black Metallic,CHEVROLET,Malibu,16,16,4,4
LP13478,19571,False,Black Raven,CADILLAC,XTS,19,19,4,4
45810,21964,True,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
42773,36972,True,Satin Steel Metallic,CHEVROLET,Volt,17,17,4,6
P10915,13372,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
P10802,17772,False,Mosaic Black Metallic,CHEVROLET,Impala,18,18,4,4
42376,33872,True,Summit White,CHEVROLET,Bolt EV,17,17,4,4
LP13504,12771,False,Graphite Metallic,CHEVROLET,Cruze,16,16,4,4
45995A,15871,False,Mosaic Black Metallic,CHEVROLET,Malibu,16,16,4,4
41336,14972,True,Summit White,CHEVROLET,Cruze,15,15,4,4
LP13482,17671,False,Silver Ice Metallic,CHEVROLET,Malibu,17,17,4,4
LP13399,14571,False,Mosaic Black Metallic,CHEVROLET,Malibu,17,17,4,4
